Set_ID,Time,end_gen,ngen_expt,Ne,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_neutral,shape,scale,mut_ratio,proj,LDdelta,pa,Vs,randomise,pdelta_method,bdelta_method,vA_true,vA_est,pdelta_est,pdelta_var_est,bdelta_intercept_est,bdelta_slope_est,seg_sites,bdelta_var_est,va_lost
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,38:42.7,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.73E-11,5.73E-07,1.91E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.05661572,0.053800154,1.210833192,1.341495233,0,0,3445,0_0_0,0.00021279
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,52:23.3,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.79E-11,5.79E-07,1.93E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.082437044,0.088953121,0.316339405,0.452960527,0,0,3513,0_0_0,0.000128466
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,04:26.2,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.85E-11,5.85E-07,1.95E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.078761041,0.070781122,0.005323863,0.172276105,0,0,3510,0_0_0,0.00018168
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,21:24.8,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.92E-11,5.92E-07,1.97E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.067769985,0.09691124,-0.608875217,0.071273558,0,0,3577,0_0_0,0.00021076
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,34:49.0,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,5.98E-11,5.98E-07,1.99E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.085010965,0.084415885,-0.006062832,0.281046976,0,0,3750,0_0_0,0.000323881
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,51:29.0,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.05E-11,6.05E-07,2.02E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.087871266,0.155203302,-0.933588154,0.028764619,0,0,3749,0_0_0,0.000175314
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,04:28.0,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.11E-11,6.11E-07,2.04E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.084853402,0.088355783,0.046334091,0.199696812,0,0,3783,0_0_0,0.000186524
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,17:18.6,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.17E-11,6.17E-07,2.06E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.082779157,0.055131645,0.107376334,0.319555245,0,0,3757,0_0_0,0.000142039
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,34:53.2,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.24E-11,6.24E-07,2.08E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.065957502,0.061463616,-0.657100686,0.161259626,0,0,3852,0_0_0,0.000243115
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,47:43.7,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.30E-11,6.30E-07,2.10E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.072726364,0.061879483,0.140151236,0.445392411,0,0,3854,0_0_0,0.000265513
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,02:56.1,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.36E-11,6.36E-07,2.12E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.077997631,0.062743221,0.410945315,0.666610057,0,0,4009,0_0_0,0.000206556
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,16:26.5,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.43E-11,6.43E-07,2.14E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.085325987,0.067873895,-0.0945394,0.167390094,0,0,3832,0_0_0,0.00021101
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,29:58.5,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.49E-11,6.49E-07,2.16E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.104806262,0.099111673,0.018794305,0.197952964,0,0,3977,0_0_0,0.000163054
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,46:24.9,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.55E-11,6.55E-07,2.18E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.079554095,0.084051142,-0.366709727,0.112158447,0,0,3980,0_0_0,0.000170216
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,01:20.1,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.62E-11,6.62E-07,2.21E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.093008711,0.097703578,0.300169432,0.306098564,0,0,3969,0_0_0,0.000250732
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,14:21.2,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.68E-11,6.68E-07,2.23E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.085216209,0.074858021,2,1.604423797,0,0,4136,0_0_0,0.000163085
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,29:47.1,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.75E-11,6.75E-07,2.25E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.113694335,0.100236344,1.354031209,1.343663314,0,0,4094,0_0_0,0.000174592
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,43:48.8,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.81E-11,6.81E-07,2.27E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.090425112,0.060157014,0.083970437,0.433803072,0,0,4245,0_0_0,0.000238994
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,57:35.0,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.87E-11,6.87E-07,2.29E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.090323719,0.068902487,0.113092141,0.200080801,0,0,4252,0_0_0,0.000200769
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,14:35.5,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,6.94E-11,6.94E-07,2.31E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.075501549,0.059196237,0.41750181,0.462572176,0,0,4409,0_0_0,0.00016703
vera.bio.ed.ac.uk_2024-06-17_16:23:30.982836_fixed_1.4_500_10_3,29:26.1,2,3,1330000,500,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.00E-11,7.00E-07,2.33E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.093985576,0.097049059,-0.066895333,0.177368163,0,0,4274,0_0_0,0.000219481
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,26:03.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.00E-12,7.00E-08,2.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.007275977,4.30E-06,0.000173124,1613.222012,0,0,308,0_0_0,1.26E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,30:32.1,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,7.64E-12,7.64E-08,2.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.00537785,4.01E-06,0.000970158,356.2325054,0,0,338,0_0_0,5.90E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,34:17.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,8.27E-12,8.27E-08,2.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.009378338,3.19E-06,0.000298066,1721.180515,0,0,334,0_0_0,8.70E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,38:09.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,8.91E-12,8.91E-08,2.97E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.01422011,4.44E-06,0.001216718,283.235569,0,0,416,0_0_0,8.10E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,42:53.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,9.55E-12,9.55E-08,3.18E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.007878332,0.008422025,2,36.66574137,0,0,403,0_0_0,6.96E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,46:58.7,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.02E-11,1.02E-07,3.39E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011722989,0.014424172,2,12.36719035,0,0,417,0_0_0,4.35E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,51:52.4,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.08E-11,1.08E-07,3.61E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.01164637,0.029382169,0.830842092,4.566391085,0,0,455,0_0_0,0.000117146
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,55:18.6,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.15E-11,1.15E-07,3.82E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011544603,4.94E-06,0.000410136,743.6355432,0,0,494,0_0_0,2.83E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,00:36.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.21E-11,1.21E-07,4.03E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.011421472,0.01877771,0.281257137,3.727625988,0,0,531,0_0_0,0.000111421
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,04:37.4,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.27E-11,1.27E-07,4.24E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.034717694,3.48E-07,9.51E-05,3750.999157,0,0,567,0_0_0,0.000135477
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,10:02.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.34E-11,1.34E-07,4.45E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.025934082,0.028524853,0.603127664,2.134118704,0,0,568,0_0_0,0.00025034
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,14:15.2,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.40E-11,1.40E-07,4.67E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.018069795,3.87E-07,3.77E-05,9100.975708,0,0,608,0_0_0,4.52E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,18:18.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.46E-11,1.46E-07,4.88E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.012709155,4.31E-07,1.47E-05,51289.17214,0,0,664,0_0_0,0.00010088
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,23:31.8,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.53E-11,1.53E-07,5.09E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.022494441,0.005404281,2,49.21662147,0,0,699,0_0_0,0.000327558
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,28:18.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.59E-11,1.59E-07,5.30E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.015978958,0.02139693,-0.151170965,1.738055176,0,0,666,0_0_0,0.000111288
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,34:24.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.65E-11,1.65E-07,5.52E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.019035503,0.039241111,-1.02612769,0.433297791,0,0,751,0_0_0,0.000150375
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,40:27.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.72E-11,1.72E-07,5.73E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.015558622,0.072177546,-1.882909095,0.714342344,0,0,781,0_0_0,0.000185235
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,45:38.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.78E-11,1.78E-07,5.94E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.017922287,0.001172476,-0.274091901,63.05171836,0,0,745,0_0_0,7.26E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,50:23.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.85E-11,1.85E-07,6.15E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.025288584,4.58E-07,2.27E-05,58252.27167,0,0,800,0_0_0,0.000172438
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,55:38.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.91E-11,1.91E-07,6.36E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.027091496,0.008889902,0.547576565,15.91232939,0,0,849,0_0_0,0.000130207
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,00:16.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,1.97E-11,1.97E-07,6.58E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.020488019,0.062927254,-2,0.979863279,0,0,866,0_0_0,0.000187076
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,06:52.8,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.04E-11,2.04E-07,6.79E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.029634391,0.056975344,-1.852962485,0.635457918,0,0,870,0_0_0,0.000171314
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,12:33.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.10E-11,2.10E-07,7.00E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.017110156,0.00979644,0.448513058,11.09849879,0,0,855,0_0_0,4.00E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,16:39.4,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.16E-11,2.16E-07,7.21E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.035936279,5.80E-07,0.000133701,2640.478206,0,0,938,0_0_0,0.000382767
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,25:02.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.23E-11,2.23E-07,7.42E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.021633856,0.03863041,-1.481699282,1.502590433,0,0,948,0_0_0,0.000121292
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,31:02.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.29E-11,2.29E-07,7.64E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.023080348,0.003903686,2,113.9984645,0,0,1012,0_0_0,0.000161582
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,37:19.4,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.35E-11,2.35E-07,7.85E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.024653551,0.044778726,-1.175729023,0.501315342,0,0,1060,0_0_0,0.000243644
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,42:33.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.42E-11,2.42E-07,8.06E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.028331623,0.039033578,2,8.464135958,0,0,1056,0_0_0,0.000149294
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,49:38.7,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.48E-11,2.48E-07,8.27E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.027471969,0.019043199,-0.900613512,1.551591804,0,0,1069,0_0_0,0.000181175
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,55:32.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.55E-11,2.55E-07,8.48E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.032635658,0.060344213,0.147194642,0.922229396,0,0,1119,0_0_0,0.000413224
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,01:41.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.61E-11,2.61E-07,8.70E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.040421939,0.012000946,2,34.22314657,0,0,1108,0_0_0,0.000273535
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,06:59.6,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.67E-11,2.67E-07,8.91E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.022754296,7.01E-07,3.82E-05,6039.198779,0,0,1162,0_0_0,0.000290176
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,11:52.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.74E-11,2.74E-07,9.12E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.045078505,9.09E-07,9.73E-05,3288.873816,0,0,1234,0_0_0,0.000915654
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,16:28.2,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.80E-11,2.80E-07,9.33E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.027714481,1.09E-06,3.80E-05,9058.798169,0,0,1212,0_0_0,8.01E-05
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,22:30.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.86E-11,2.86E-07,9.55E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.036097392,0.027561929,0.606122738,2.797580456,0,0,1227,0_0_0,0.000203867
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,31:39.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.93E-11,2.93E-07,9.76E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.026982479,0.026534765,-1.931340291,3.893349219,0,0,1284,0_0_0,0.000347817
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,39:57.0,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,2.99E-11,2.99E-07,9.97E-12,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.034930381,0.050833978,0.696492232,3.63846583,0,0,1355,0_0_0,0.000233498
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,46:39.6,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.05E-11,3.05E-07,1.02E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.037370307,0.018985224,2,27.6759221,0,0,1313,0_0_0,0.000277086
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,54:59.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.12E-11,3.12E-07,1.04E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.048666942,0.053376379,-2,0.870333225,0,0,1351,0_0_0,0.000411665
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,01:03.1,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.18E-11,3.18E-07,1.06E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.046595978,7.85E-07,7.45E-05,4331.983759,0,0,1394,0_0_0,0.000188972
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,11:08.7,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.25E-11,3.25E-07,1.08E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.034331117,0.017120093,-0.608169158,1.79575027,0,0,1419,0_0_0,0.000320855
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,18:50.1,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.31E-11,3.31E-07,1.10E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.020536774,0.01161814,0.645932444,7.619949939,0,0,1419,0_0_0,0.000117719
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,27:54.8,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.37E-11,3.37E-07,1.12E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.050757482,0.035861184,-1.25769177,0.635988834,0,0,1501,0_0_0,0.000371692
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,34:45.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.44E-11,3.44E-07,1.15E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.040711561,0.028563919,0.978873788,5.103239587,0,0,1413,0_0_0,0.000284182
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,43:08.4,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.50E-11,3.50E-07,1.17E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.039045334,0.011126146,-1.560300082,3.039091883,0,0,1508,0_0_0,0.000225037
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,50:24.5,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.56E-11,3.56E-07,1.19E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.030172644,0.062919164,-1.259867508,1.57826691,0,0,1517,0_0_0,0.000380157
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,56:51.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.63E-11,3.63E-07,1.21E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.059793191,0.036940334,2,9.85656035,0,0,1530,0_0_0,0.000334758
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,02:31.3,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.69E-11,3.69E-07,1.23E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.047138858,0.042141676,0.101621438,2.911960803,0,0,1524,0_0_0,0.000292957
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,09:34.9,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.75E-11,3.75E-07,1.25E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.048778576,0.050363278,-2,1.991332503,0,0,1605,0_0_0,0.000579348
vera.bio.ed.ac.uk_2024-06-17_16:23:36.167711_fixed_1.4_100_10_3,14:51.1,2,3,1330000,100,10,1.00E+06,1.40E-09,1.40E-07,1.40E-06,3.82E-11,3.82E-07,1.27E-11,0.3,0.025,1,BLoM,FALSE,1,LoNL,TRUE,optim,fixed,0.035664273,1.02E-06,1.14E-05,161396.2022,0,0,1731,0_0_0,0.000289113
